date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h)
2024-06-13,15.126666666666667,42.51375,17.560416666666665,8.507916666666667,0.6224999999999999,28.554166666666664,23.104166666666668,81.91666666666667,16.854166666666668
2024-06-14,30.4175,53.32208333333333,15.539166666666667,7.9679166666666665,0.6775000000000001,28.33875,23.7375,74.5,14.408333333333333
2024-06-15,21.015833333333333,55.24541666666667,15.441666666666668,8.757916666666667,0.6974999999999999,28.63625,24.208333333333332,70.45833333333333,13.512500000000001
2024-06-16,16.885416666666668,46.23791666666667,15.159166666666666,8.594166666666666,0.6587500000000001,28.312916666666666,23.84583333333333,77.91666666666667,14.362499999999999
2024-06-17,14.914583333333333,39.5475,15.369166666666667,8.248333333333333,0.685,29.78125,24.179166666666664,77.58333333333333,12.416666666666666
2024-06-18,14.259583333333333,38.90833333333333,15.054166666666667,8.325416666666667,0.6537499999999999,31.420833333333334,23.575,81.875,13.816666666666668
2024-06-19,16.280416666666667,46.32708333333333,15.663333333333334,8.50625,0.6749999999999999,29.859166666666667,23.295833333333334,84.29166666666667,14.200000000000001
2024-06-20,18.672916666666666,49.93875,15.182083333333333,8.700416666666667,0.685,29.26375,23.316666666666666,78.41666666666667,17.233333333333334
2024-06-21,19.685416666666665,51.794999999999995,15.375,8.4275,0.6579166666666667,29.13416666666667,23.166666666666668,81.125,16.8
2024-06-22,19.96875,49.977916666666665,15.558750000000002,8.837083333333334,0.6758333333333333,28.73375,23.579166666666666,77.75,15.091666666666667
2024-06-23,15.639583333333334,37.07208333333333,14.110833333333334,7.536666666666666,0.57875,31.94125,23.8875,75.58333333333333,19.083333333333332
2024-06-24,15.70375,41.205416666666665,14.40875,8.7225,0.5983333333333333,33.16125,23.537499999999998,78.16666666666667,19.629166666666666
