date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h)
26-07-2024,48.40791667,98.98083333,31.97,11.30791667,1.035,33.58416667,29.8375,81.625,6.341666667
27-07-2024,44.11708333,97.62916667,30.39875,10.885,1.002916667,30.00333333,30.63333333,81.04166667,5.6375
28-07-2024,29.61375,75.42875,27.52875,10.98041667,0.83875,28.94791667,31.39583333,74.875,9.870833333
29-07-2024,32.34833333,78.39666667,26.2075,11.19708333,0.792916667,30.88,32,71.54166667,12.32916667
30-07-2024,40.75125,93.33,27.93875,11.23625,0.899166667,32.92833333,32.675,70.45833333,9.8375
31-07-2024,33.26833333,80.98375,28.23375,12.23083333,0.846666667,30.765,30.35416667,81.04166667,8.070833333
01-08-2024,227.085,401.4695833,47.96791667,13.23791667,1.539583333,15.70666667,28.17916667,83.41666667,5.416666667
02-08-2024,68.76625,145.625,39.00458333,11.38375,0.955,39.67833333,28.5,83.41666667,11.37916667
03-08-2024,66.27041667,152.7558333,43.62791667,14.18625,1.065833333,35.89875,29.0625,80.20833333,13.1125
04-08-2024,88.50625,209.3679167,52.26416667,23.425,1.153333333,36.925,29.77916667,73.20833333,19.70833333
05-08-2024,75.70125,249.0758333,30.25791667,14.86375,1.019583333,47.195,29.125,76.25,18.71666667
06-08-2024,62.64541667,252.55,26.99333333,17.70625,1.03125,58.17833333,28.91666667,76.16666667,10.42083333
07-08-2024,21.3925,61.79583333,22.36875,12.21333333,0.828333333,26.31375,27.10833333,88.20833333,6.820833333
08-08-2024,21.48291667,49.73083333,23.87375,11.84541667,0.745416667,24.37708333,27.70416667,86.41666667,6.804166667
09-08-2024,50.7475,103.43625,29.15541667,12.155,1.075,16.57416667,27.66666667,86.20833333,6.479166667
10-08-2024,73.29083333,187.9525,34.19208333,13.01666667,1.199166667,34.46916667,27.75,86.95833333,6.416666667
11-08-2024,213.8675,354.7645833,56.67125,14.22291667,2.1075,38.22708333,27.22916667,88.54166667,7.220833333
12-08-2024,160.5754167,294.3445833,69.7225,17.02375,1.834583333,39.64875,26.55,91.91666667,8.516666667
13-08-2024,24.63583333,49.18666667,30.53666667,12.7875,0.948333333,23.90958333,27.37083333,89.66666667,8.304166667
14-08-2024,35.8075,83.67791667,30.12541667,15.01375,0.959583333,23.77583333,28.02083333,87.83333333,7.729166667
15-08-2024,26.94083333,60.44166667,24.02416667,11.95541667,0.925416667,23.63208333,28.39583333,86.33333333,9.816666667
16-08-2024,21.79791667,56.31916667,28.83708333,13.07625,1.0675,23.94,27.88333333,87.58333333,10.56666667
17-08-2024,30.58208333,78.44125,31.315,12.33,1.229166667,28.33583333,28.55416667,85.79166667,5.645833333
18-08-2024,30.0025,83.57791667,27.88541667,11.17541667,0.927916667,27.03625,29.04166667,83.08333333,8.670833333
19-08-2024,27.95125,77.30708333,26.77041667,10.67625,0.911666667,26.03125,28.89583333,83.33333333,7.220833333
20-08-2024,22.32083333,56.31,28.31625,11.87041667,0.897916667,28.28958333,27.87916667,86.83333333,4.395833333
21-08-2024,29.48625,77.9975,29.93625,10.875,0.866666667,33.56416667,28.11666667,84.16666667,4.441666667
22-08-2024,28.815,81.96708333,26.5125,12.03333333,0.808333333,29.83375,28.3625,86.33333333,4.008333333
