date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h)
14-08-2024,13.2325,48.13791667,12.80125,6.850833333,0.379166667,12.03291667,27.20833333,84.125,7.033333333
15-08-2024,12.74416667,44.5375,13.19291667,7.471666667,0.388333333,12.20458333,27.47916667,83.66666667,7.429166667
16-08-2024,13.2375,45.35708333,12.7525,7.2625,0.401666667,11.93666667,27.59583333,84.20833333,8.320833333
17-08-2024,15.43041667,53.47125,15.7225,7.569583333,0.423333333,12.72375,27.65833333,85,6.604166667
18-08-2024,16.74541667,57.16375,14.81666667,7.672083333,0.4325,13.16666667,27.8625,86,8.425
19-08-2024,16.8025,59.50583333,15.3975,8.155416667,0.486666667,13.29083333,27.025,89.875,6.775
20-08-2024,21.03458333,50.13125,19.21041667,8.340833333,0.582916667,12.08458333,26.43333333,90.91666667,6.366666667
21-08-2024,24.46125,61.31583333,18.86916667,7.864166667,0.540833333,15.27875,27.85833333,86.91666667,9.258333333
22-08-2024,22.36458333,57.05875,19.4775,7.862916667,0.4675,14.51166667,27.98333333,85.375,10.3875
23-08-2024,11.52708333,34.44958333,15.89708333,9.727083333,0.445,13.20375,26.9,90.5,10.69583333
